"accession","X20181107_18.053_13_1_track13.x","X20181107_18.053_14_1_track14.x","X20181107_18.053_15_1_track15.x","X20181107_18.053_4_1_track4.x","X20181107_18.053_5_1_track5.x","X20181107_18.053_6_1_track6.x","protein.x","pval_milieu.x","padj_milieu.x","Ratio_XIC$descr","Ratio_XIC$UF.YEL","X20181107_18.053_13_1_track13.y","X20181107_18.053_14_1_track14.y","X20181107_18.053_15_1_track15.y","X20181107_18.053_4_1_track4.y","X20181107_18.053_5_1_track5.y","X20181107_18.053_6_1_track6.y","protein.y","Goodness_of_fit","pval_milieu.y","padj_milieu.y","Ratio_PC$descr","Ratio_PC$UF.YEL"
"gi|659916980|emb|CDP49673.1|",7.395539273109,7.40461006868045,7.13324786571611,7.93606613162235,7.76376879494577,7.82630639510929,"c315.a1.a1",0.00654872673006635,0.01490910364564,"gi|659916980|emb|CDP49673.1| rRNA (guanine-N2-)-methyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",3.31128257867862,9,7,5,12,11,12,"c315.a1.a1","OK",0.0599993867063335,0.264790681827951,"gi|659916980|emb|CDP49673.1| rRNA (guanine-N2-)-methyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",1.66666666666667
"gi|659916997|emb|CDP49624.1|",7.31012109209451,7.14742360939879,7.09012053921646,7.93679597873519,7.97549910373958,7.9867991450484,"c338.a1.a1",0.000316311065122688,0.00220351528512435,"gi|659916997|emb|CDP49624.1| Seryl-tRNA synthetase [Propionibacterium freudenreichii subsp. freudenreichii]",5.94336058975847,6,4,5,8,7,7,"c338.a1.a1","OK",0.248389389990433,0.657068335570152,"gi|659916997|emb|CDP49624.1| Seryl-tRNA synthetase [Propionibacterium freudenreichii subsp. freudenreichii]",1.46666666666667
"gi|659917000|emb|CDP49627.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,2,"c573.a1.a1","OK",0.160072539603506,0.518052946353166,"gi|659917000|emb|CDP49627.1| Hypothetical protein PFCIRM129_01215 [Propionibacterium freudenreichii subsp. freudenreichii]",0.444444444444444
"gi|659917001|emb|CDP49628.1|",7.24307303019331,7.14153339526268,7.23111691461939,7.14062642192905,7.01019571509492,7.14473164785159,"c471.a1.a1",0.122167920881889,0.16574203708265,"gi|659917001|emb|CDP49628.1| Hypothetical protein PFCIRM129_01220 [Propionibacterium freudenreichii subsp. freudenreichii]",0.785782880754202,4,3,4,5,5,5,"c471.a1.a1","OK",0.431852786590092,0.866652734017615,"gi|659917001|emb|CDP49628.1| Hypothetical protein PFCIRM129_01220 [Propionibacterium freudenreichii subsp. freudenreichii]",1.36363636363636
"gi|659917009|emb|CDP49613.1|",8.11383827498846,8.04258520498975,7.96029618061859,8.51861757491873,8.37283692029688,8.40334720667281,"c242.a1.a1",0.00332700572844229,0.00924997108356152,"gi|659917009|emb|CDP49613.1| NADPH:quinone reductase and related Zn-dependent oxidoreductases [Propionibacterium freudenreichii subsp. freudenreichii]",2.47084544349126,9,9,9,12,11,10,"c242.a1.a1","OK",0.438195202593176,0.866652734017615,"gi|659917009|emb|CDP49613.1| NADPH:quinone reductase and related Zn-dependent oxidoreductases [Propionibacterium freudenreichii subsp. freudenreichii]",1.22222222222222
"gi|659917010|emb|CDP49614.1|",8.51435445124105,8.41169838443539,8.45402182853182,9.66313701083976,9.72806531723973,9.75231120376138,"b20.a1.a1",6.12838668919914e-06,0.000494115746962739,"gi|659917010|emb|CDP49614.1| Argininosuccinate synthase [Propionibacterium freudenreichii subsp. freudenreichii]",17.9486697904763,32,32,31,59,58,57,"b20.a1.a1","OK",1.21942780943036e-06,5.00903423258319e-05,"gi|659917010|emb|CDP49614.1| Argininosuccinate synthase [Propionibacterium freudenreichii subsp. freudenreichii]",1.83157894736842
"gi|659917011|emb|CDP49615.1|",9.28457966169026,9.31251670854709,9.25957398609325,8.8468407775611,8.93305120198583,8.95516609683338,"c149.a1.a1",0.000507277780198756,0.00284248989963334,"gi|659917011|emb|CDP49615.1| Cell envelope-related function transcriptional attenuator common domain [Propionibacterium freudenreichii subsp. freudenreichii]",0.424666663277979,20,20,20,20,19,20,"c149.a1.a1","OK",0.926959924326131,0.941065763523601,"gi|659917011|emb|CDP49615.1| Cell envelope-related function transcriptional attenuator common domain [Propionibacterium freudenreichii subsp. freudenreichii]",0.983333333333333
"gi|659917014|emb|CDP49618.1|",8.84754978300684,8.82449359687239,8.74245990810075,8.34424307281051,8.39293049607573,8.55202571738543,"c355.a1.a1",0.00596665546954795,0.0138034566832826,"gi|659917014|emb|CDP49618.1| extracellular protein without function [Propionibacterium freudenreichii subsp. freudenreichii]",0.428507078637955,5,4,6,9,9,9,"c355.a1.a1","OK",0.0622345263041887,0.270188919076722,"gi|659917014|emb|CDP49618.1| extracellular protein without function [Propionibacterium freudenreichii subsp. freudenreichii]",1.8
"gi|659917019|emb|CDP49611.1|",7.43326387669898,7.41534478951111,7.40282805504275,7.5778811837205,7.6142705829544,7.63892038662779,"c468.a1.a1",0.000618668286178901,0.00325186415051005,"gi|659917019|emb|CDP49611.1| Cell envelope-related transcriptional attenuator [Propionibacterium freudenreichii subsp. freudenreichii]",1.562255523493,5,4,4,5,5,5,"c468.a1.a1","OK",0.705337390614279,0.941065763523601,"gi|659917019|emb|CDP49611.1| Cell envelope-related transcriptional attenuator [Propionibacterium freudenreichii subsp. freudenreichii]",1.15384615384615
"gi|659917025|emb|CDP49592.1|",8.76746554875302,8.79951709287206,8.86828087137265,8.33668072816695,8.46363073236799,8.31818152446857,"c302.a1.a1",0.00129383030294858,0.00494826087692305,"gi|659917025|emb|CDP49592.1| Cytochrome d ubiquinol oxidase subunit I [Propionibacterium freudenreichii subsp. freudenreichii]",0.366413110424626,9,8,9,9,9,7,"c302.a1.a1","OK",0.888634315739498,0.941065763523601,"gi|659917025|emb|CDP49592.1| Cytochrome d ubiquinol oxidase subunit I [Propionibacterium freudenreichii subsp. freudenreichii]",0.961538461538462
"gi|659917035|emb|CDP49602.1|",7.42559645944849,7.14194335429403,7.42187512890289,7.81562083983147,7.76630592865549,7.65085760184179,"c383.a1.a1",0.017322507505138,0.0317750137668211,"gi|659917035|emb|CDP49602.1| ATP binding protein of ABC transporter [Propionibacterium freudenreichii subsp. freudenreichii]",2.51843257993574,6,4,6,8,6,6,"c383.a1.a1","OK",0.504545024956825,0.93726716625563,"gi|659917035|emb|CDP49602.1| ATP binding protein of ABC transporter [Propionibacterium freudenreichii subsp. freudenreichii]",1.25
"gi|659917036|emb|CDP49603.1|",7.97124198027337,7.84743019584337,7.93633790328747,7.38153610888337,7.53831756716724,7.57594096717893,"c229.a1.a1",0.00389476009880506,0.0105447653330093,"gi|659917036|emb|CDP49603.1| ABC transporter permease [Propionibacterium freudenreichii subsp. freudenreichii]",0.384598027969274,4,6,4,10,11,10,"c229.a1.a1","OK",0.0102874315867176,0.0722827429908841,"gi|659917036|emb|CDP49603.1| ABC transporter permease [Propionibacterium freudenreichii subsp. freudenreichii]",2.21428571428571
"gi|659917039|emb|CDP49606.1|",7.96112688977866,8.04979614643825,7.89554388729933,8.20153731057921,8.15340618760829,8.14614772518982,"c305.a1.a1",0.0144561803438164,0.0280088494161442,"gi|659917039|emb|CDP49606.1| Shikimate 5-dehydrogenase [Propionibacterium freudenreichii subsp. freudenreichii]",1.56417176238358,8,8,9,9,8,9,"c305.a1.a1","OK",0.888634315739497,0.941065763523601,"gi|659917039|emb|CDP49606.1| Shikimate 5-dehydrogenase [Propionibacterium freudenreichii subsp. freudenreichii]",1.04
"gi|659917040|emb|CDP49607.1|",7.23076556199076,7.44858751693246,7.13156690270735,7.20258065916998,6.8580915834771,7.30930662149278,"c559.a1.a1",0.423985235993775,0.468575483629484,"gi|659917040|emb|CDP49607.1| Glycerophosphoryl diester phosphodiesterase [Propionibacterium freudenreichii subsp. freudenreichii]",0.742470867877443,3,3,3,4,3,4,"c559.a1.a1","OK",0.654450842450072,0.941065763523601,"gi|659917040|emb|CDP49607.1| Glycerophosphoryl diester phosphodiesterase [Propionibacterium freudenreichii subsp. freudenreichii]",1.22222222222222
"gi|659917047|emb|CDP49562.1|",7.5919186159881,7.65640415242998,7.82709355589689,7.36080024328482,7.27372089599876,6.9842828522454,"c374.a1.a1",0.022125255669784,0.0387504477832374,"gi|659917047|emb|CDP49562.1| sugar transporter [Propionibacterium freudenreichii subsp. freudenreichii]",0.33897165427645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917053|emb|CDP49568.1|",8.53512429361428,8.70132870690592,8.59887002731811,8.62097696345602,8.77441079122285,8.80419966723703,"c192.a1.a1",0.178953273218838,0.228765009063257,"gi|659917053|emb|CDP49568.1| Polyphosphate glucokinase [Propionibacterium freudenreichii subsp. freudenreichii]",1.32759489040359,19,20,19,18,17,19,"c192.a1.a1","OK",0.705427127611555,0.941065763523601,"gi|659917053|emb|CDP49568.1| Polyphosphate glucokinase [Propionibacterium freudenreichii subsp. freudenreichii]",0.931034482758621
"gi|659917054|emb|CDP49569.1|",7.36048428970178,7.72131019082698,7.48595073544111,9.07766851207695,8.97366553014252,9.02481440234027,"c111.a1.a1",0.000165886322665339,0.001469278857893,"gi|659917054|emb|CDP49569.1| ABC transporter, binding lipoprotein [Propionibacterium freudenreichii subsp. freudenreichii]",30.0951298988202,8,7,7,29,28,26,"c111.a1.a1","OK",7.98972100092242e-10,8.53302202898514e-08,"gi|659917054|emb|CDP49569.1| ABC transporter, binding lipoprotein [Propionibacterium freudenreichii subsp. freudenreichii]",3.77272727272727
"gi|659917060|emb|CDP49575.1|",8.56650215881976,8.68904908231707,8.45681373849968,8.42471378844078,8.43432215897773,8.58395125568244,"c213.a1.a1",0.348337214075037,0.394104147311174,"gi|659917060|emb|CDP49575.1| Hypothetical secreted protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.805737312584984,11,11,11,13,11,11,"c213.a1.a1","OK",0.808351605989455,0.941065763523601,"gi|659917060|emb|CDP49575.1| Hypothetical secreted protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.06060606060606
"gi|659917063|emb|CDP49578.1|",8.54072753455474,8.67795253126768,8.69599306633201,7.62032146806749,7.33319048630697,7.39620145326863,"c253.a1.a1",0.000286915031269213,0.00211333066340759,"gi|659917063|emb|CDP49578.1| Electron transfer flavoprotein-quinone oxidoreductase (FixC protein) [Propionibacterium freudenreichii subsp. freudenreichii]",0.0667699949367776,11,11,12,9,5,8,"c253.a1.a1","OK",0.107440003040022,0.398423344606749,"gi|659917063|emb|CDP49578.1| Electron transfer flavoprotein-quinone oxidoreductase (FixC protein) [Propionibacterium freudenreichii subsp. freudenreichii]",0.647058823529412
"gi|659917078|emb|CDP49531.1|",8.06044847339358,8.13813193836355,8.17836716927545,8.18560646251887,8.27108299611574,8.24884665563766,"c303.a1.a1",0.0636909088551552,0.0970230061184183,"gi|659917078|emb|CDP49531.1| Putative purine phosphoribosyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",1.28321832877644,8,8,7,11,10,11,"c303.a1.a1","OK",0.223872930132437,0.629200761530117,"gi|659917078|emb|CDP49531.1| Putative purine phosphoribosyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",1.39130434782609
"gi|659917082|emb|CDP49535.1|",8.82404611775207,8.87607405027634,8.88629447164327,9.08117810428506,8.95509133602945,9.00283750841784,"c112.a1.a1",0.0220415035785792,0.0387131224326319,"gi|659917082|emb|CDP49535.1| cysteine synthase 2 [Propionibacterium freudenreichii subsp. freudenreichii]",1.42296456499904,20,19,21,23,22,21,"c112.a1.a1","OK",0.592910180571607,0.941065763523601,"gi|659917082|emb|CDP49535.1| cysteine synthase 2 [Propionibacterium freudenreichii subsp. freudenreichii]",1.1
"gi|659917086|emb|CDP49539.1|",8.21012805297071,8.34313305231206,8.31266143929835,8.2679016935223,8.24052148313435,8.1491293647398,"c236.a1.a1",0.267193980063701,0.320426049592833,"gi|659917086|emb|CDP49539.1| glycine betaine/choline Binding protein of ABC transporter [Propionibacterium freudenreichii subsp. freudenreichii]",0.850775133696083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917089|emb|CDP49542.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,1,0,0,"c533.a1.a1","OK",0.00179179499264415,0.0187611475700387,"gi|659917089|emb|CDP49542.1| major facilitator superfamily [Propionibacterium freudenreichii subsp. freudenreichii]",0.0909090909090909
"gi|659917091|emb|CDP49544.1|",7.72032458439668,7.6834706398259,7.78442631571727,7.11124541852047,7.37673144698082,7.18786703044755,"c230.a1.a1",0.00391682800542366,0.0105584059276638,"gi|659917091|emb|CDP49544.1| Carbon starvation protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.322569691391517,11,11,11,8,7,7,"c230.a1.a1","OK",0.136683343502519,0.480015164954815,"gi|659917091|emb|CDP49544.1| Carbon starvation protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.666666666666667
"gi|659917098|emb|CDP49551.1|",7.71740728514316,7.78055556835824,7.72074695680981,8.02033467865461,8.04800873212625,7.85434246231503,"c419.a1.a1",0.0213033084698988,0.0379541702624635,"gi|659917098|emb|CDP49551.1| DadA, Glycine/D-amino acid oxidases [Propionibacterium freudenreichii subsp. freudenreichii]",1.74461561724569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917099|emb|CDP49552.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,5,5,4,"c469.a1.a1","OK",0.0351289564997601,0.176970403498792,"gi|659917099|emb|CDP49552.1| thiamine-phosphate pyrophosphorylase [Propionibacterium freudenreichii subsp. freudenreichii]",2.8
"gi|659917105|emb|CDP49558.1|",7.47740576301078,7.52165718350807,7.43148576710821,6.99820495774139,6.95666092285309,7.02057231281202,"c590.a1.a1",0.000111353615791013,0.00120269303041713,"gi|659917105|emb|CDP49558.1| Transcriptional regulator (Glycerol uptake operon antiterminator regulatory protein) [Propionibacterium freudenreichii subsp. freudenreichii]",0.326743099574894,4,4,4,4,4,2,"c590.a1.a1","OK",0.669600785514448,0.941065763523601,"gi|659917105|emb|CDP49558.1| Transcriptional regulator (Glycerol uptake operon antiterminator regulatory protein) [Propionibacterium freudenreichii subsp. freudenreichii]",0.833333333333333
"gi|659917111|emb|CDP49524.1|",7.77450289470063,7.98296701406244,7.89802293984341,8.04737366891383,8.1423897142731,8.23945987148725,"c276.a1.a1",0.0347787779909452,0.0578092288321341,"gi|659917111|emb|CDP49524.1| UDP-glucose 4-epimerase [Propionibacterium freudenreichii subsp. freudenreichii]",1.80590596480978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917113|emb|CDP49526.1|",9.0184531344929,8.9110998316886,9.14920750481189,9.11511043117415,9.26913861543646,9.25910711550534,"b21.a1.a1",0.0910593946728592,0.1316009899701,"gi|659917113|emb|CDP49526.1| Beta-galactosidase (Lactase) LacZ [Propionibacterium freudenreichii subsp. freudenreichii]",1.52309182020164,23,21,20,57,54,53,"b21.a1.a1","OK",1.61726382791426e-11,2.15904721026553e-09,"gi|659917113|emb|CDP49526.1| Beta-galactosidase (Lactase) LacZ [Propionibacterium freudenreichii subsp. freudenreichii]",2.5625
"gi|659917120|emb|CDP49497.1|",8.75722520130751,8.92050161785627,8.72535642263642,9.50465468227983,9.61356746401334,9.65541637655487,"a6.a1.a1",0.000466528759336823,0.00276304931365691,"gi|659917120|emb|CDP49497.1| internaline A [Propionibacterium freudenreichii subsp. freudenreichii]",6.10937393123701,46,52,40,71,67,67,"a6.a1.a1","OK",0.000284165160722846,0.00446306458311764,"gi|659917120|emb|CDP49497.1| internaline A [Propionibacterium freudenreichii subsp. freudenreichii]",1.48550724637681
"gi|659917123|emb|CDP49500.1|",7.34353332692173,7.31640744363329,7.6046243443122,7.41059131563581,7.5116931224116,7.44821054819521,"c319.a1.a1",0.732980094653918,0.767648072103766,"gi|659917123|emb|CDP49500.1| Hypothetical protein PFCIRM129_12250 [Propionibacterium freudenreichii subsp. freudenreichii]",1.03949480353417,4,6,4,8,7,7,"c319.a1.a1","OK",0.180596737173865,0.557448888155168,"gi|659917123|emb|CDP49500.1| Hypothetical protein PFCIRM129_12250 [Propionibacterium freudenreichii subsp. freudenreichii]",1.57142857142857
"gi|659917125|emb|CDP49502.1|",8.13192591010864,8.40293667723643,8.20547708831376,8.11157652194351,8.01786851911827,7.96672457692531,"c328.a1.a1",0.078480408315404,0.115598490571054,"gi|659917125|emb|CDP49502.1| GPI mannosyltransferase 2 [Propionibacterium freudenreichii subsp. freudenreichii]",0.594141190054953,9,10,10,10,10,10,"c328.a1.a1","OK",0.896414501668027,0.941065763523601,"gi|659917125|emb|CDP49502.1| GPI mannosyltransferase 2 [Propionibacterium freudenreichii subsp. freudenreichii]",1.03448275862069
"gi|659917127|emb|CDP49504.1|",10.3582308578516,10.3379269770997,10.3203468684491,9.80848133805005,9.87026950215229,9.85434269542211,"b15.a1.a1",2.12324481505255e-05,0.000625522845713398,"gi|659917127|emb|CDP49504.1| penicillin-binding protein (peptidoglycan glycosyltransferase) [Propionibacterium freudenreichii subsp. freudenreichii]",0.320652652538008,61,62,62,63,60,61,"b15.a1.a1","OK",0.958482516561721,0.958482516561721,"gi|659917127|emb|CDP49504.1| penicillin-binding protein (peptidoglycan glycosyltransferase) [Propionibacterium freudenreichii subsp. freudenreichii]",0.994594594594595
"gi|659917128|emb|CDP49505.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,2,3,3,"c597.a1.a1","OK",0.049601027217243,0.22638417550434,"gi|659917128|emb|CDP49505.1| Hypothetical protein PFCIRM129_12275 [Propionibacterium freudenreichii subsp. freudenreichii]",4
"gi|659917133|emb|CDP49510.1|",7.3403581625936,7.71648237696382,9.04866079103409,7.57864903020744,8.66920011640202,8.55753044714888,"c227.a1.a1",0.727213259090597,0.764190204468085,"gi|659917133|emb|CDP49510.1| Cytochrome P450 (Heme-thiolate monooxygenase) [Propionibacterium freudenreichii subsp. freudenreichii]",0.726022930616045,8,8,7,12,11,11,"c227.a1.a1","OK",0.143859381210262,0.498837075105715,"gi|659917133|emb|CDP49510.1| Cytochrome P450 (Heme-thiolate monooxygenase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.47826086956522
"gi|659917134|emb|CDP49511.1|",6.97161270008589,7.53561617005201,7.06318987506094,7.56075627641122,7.62211295392238,7.62913563037791,"c345.a1.a1",0.0784951040813126,0.115598490571054,"gi|659917134|emb|CDP49511.1| Aldo/keto reductases, related to diketogulonate reductase [Propionibacterium freudenreichii subsp. freudenreichii]",2.18669759584918,5,4,3,8,7,8,"c345.a1.a1","OK",0.0607631306262613,0.265963211101832,"gi|659917134|emb|CDP49511.1| Aldo/keto reductases, related to diketogulonate reductase [Propionibacterium freudenreichii subsp. freudenreichii]",1.91666666666667
"gi|659917135|emb|CDP49512.1|",7.45587101240706,7.39625209198394,7.49214482421526,8.70439751854477,8.83670739327931,8.84970291908862,"c622.a1.a1",1.54615990206604e-05,0.000599136962050589,"gi|659917135|emb|CDP49512.1| Hypothetical protein PFCIRM129_12315 [Propionibacterium freudenreichii subsp. freudenreichii]",22.4823884086298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917138|emb|CDP49515.1|",6.2989136788679,5.88789122660438,6.34045060982811,6.49184614510035,6.69012927129188,6.73153694692633,"c603.a1.a1",0.0465054099032926,0.0739316772821575,"gi|659917138|emb|CDP49515.1| Xanthine/uracil permease [Propionibacterium freudenreichii subsp. freudenreichii]",2.70393914373429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917150|emb|CDP49458.1|",8.73625254807633,8.93384083189213,8.89798063676837,8.19792256905307,8.30126815153122,8.20207446344448,"c406.a1.a1",0.000862223538894891,0.00387375792836835,"gi|659917150|emb|CDP49458.1| Membrane protein, Transporter, MFS superfamily [Propionibacterium freudenreichii subsp. freudenreichii]",0.235666736314591,8,8,8,8,7,7,"c406.a1.a1","OK",0.768047050872815,0.941065763523601,"gi|659917150|emb|CDP49458.1| Membrane protein, Transporter, MFS superfamily [Propionibacterium freudenreichii subsp. freudenreichii]",0.916666666666667
"gi|659917154|emb|CDP49462.1|",6.89482055562076,6.91188771089784,6.80256530676386,6.91562837427789,6.86545848734285,6.91448998405871,"c674.a1.a1",0.488680476273403,0.532481362547469,"gi|659917154|emb|CDP49462.1| Transcriptional regulator, LacI family (HTH-type transcriptional regulator degA) [Propionibacterium freudenreichii subsp. freudenreichii]",1.06365516823943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917162|emb|CDP49470.1|",8.57878988093903,8.65956438260352,8.73804568578056,8.15310968885092,8.16136397712217,8.05263999582269,"c214.a1.a1",0.000747231026234768,0.00361940028332466,"gi|659917162|emb|CDP49470.1| dehydrogenase/reductase [Propionibacterium freudenreichii subsp. freudenreichii]",0.289371799032244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
